user_id,age,country,subscription_type,registration_date,total_watch_time_hours
U3789,61,Argentina,Basic,2022-03-19,155.4
U3790,39,Chile,Standard,2023-07-01,428.5
U3791,62,Mexico,Standard,2023-10-18,96.4
U3792,38,Argentina,Standard,2022-09-10,131.9
U3793,48,Colombia,Premium,2023-03-07,913.3
U3794,19,Chile,Basic,2023-03-27,508.0
U3795,52,Mexico,Premium,2023-06-21,207.0
U3796,20,Peru,Standard,2023-11-02,383.8
U3797,40,Colombia,Basic,2022-04-01,10.9
U3798,48,Mexico,Standard,2023-12-15,183.7
U3799,57,Colombia,Premium,2022-01-17,786.2
U3800,62,Mexico,Standard,2022-07-02,390.0
U3801,61,Chile,Premium,2023-12-03,760.2
U3802,53,Colombia,Standard,2023-04-30,509.2
U3803,41,Mexico,Standard,2023-03-08,299.1
U3804,21,Colombia,Basic,2022-11-21,314.5
U3805,56,Mexico,Basic,2022-07-13,192.6
U3806,53,Argentina,Basic,2022-08-25,33.7
U3807,43,Chile,Standard,2023-03-07,526.4
U3808,45,Colombia,Standard,2022-09-09,16.8
U3809,32,Mexico,Basic,2023-08-14,198.9
U3810,44,Mexico,Standard,2022-08-22,76.7
U3811,32,Colombia,Basic,2023-03-11,394.2
U3812,29,Chile,Basic,2022-02-27,412.2
U3813,26,Mexico,Basic,2022-10-15,87.4
U3814,52,Mexico,Basic,2023-04-15,164.5
U3815,60,Argentina,Standard,2022-10-18,199.6
U3816,53,Peru,Premium,2022-10-23,887.6
U3817,29,Mexico,Premium,2023-08-10,697.9
U3818,25,Mexico,Standard,2023-06-05,548.1
U3819,19,Colombia,Premium,2022-08-11,422.1
U3820,23,Argentina,Premium,2023-01-04,791.2
U3821,56,Peru,Premium,2023-05-11,399.9
U3822,63,Mexico,Basic,2022-08-29,341.6
U3823,33,Colombia,Premium,2023-06-21,888.9
U3824,44,Argentina,Standard,2022-12-01,384.6
U3825,22,Colombia,Basic,2022-08-06,319.0
U3826,60,Argentina,Basic,2023-10-11,404.7
U3827,31,Mexico,Premium,2022-08-20,478.6
U3828,50,Mexico,Premium,2023-10-09,262.5
U3829,56,Colombia,Premium,2022-12-21,450.3
U3830,26,Mexico,Basic,2023-09-26,280.9
U3831,18,Chile,Basic,2022-06-30,278.3
U3832,60,Mexico,Premium,2023-07-23,730.0
U3833,26,Argentina,Basic,2022-11-10,303.0
U3834,56,Mexico,Standard,2022-05-12,259.4
U3835,32,Chile,Standard,2022-09-05,306.2
U3836,62,Peru,Standard,2023-05-14,325.9
U3837,39,Peru,Basic,2022-07-01,179.0
U3838,46,Colombia,Basic,2023-11-29,390.5
U3839,62,Argentina,Standard,2023-08-10,158.8
U3840,27,Colombia,Basic,2023-06-29,165.3
U3841,21,Peru,Standard,2022-10-10,445.2
U3842,59,Argentina,Basic,2024-01-31,14.8
U3843,51,Colombia,Basic,2023-12-27,336.9
U3844,31,Colombia,Premium,2023-01-23,113.0
U3845,32,Peru,Premium,2022-03-20,488.5
U3846,32,Peru,Standard,2022-11-19,57.8
U3847,28,Mexico,Premium,2023-08-16,807.0
U3848,41,Chile,Standard,2022-02-08,319.1
U3849,34,Argentina,Standard,2022-09-24,33.0
U3850,21,Argentina,Standard,2023-06-11,98.3
U3851,44,Argentina,Premium,2022-04-03,278.8
U3852,33,Mexico,Standard,2022-10-31,477.2
U3853,41,Mexico,Standard,2023-06-18,104.5
U3854,57,Chile,Standard,2023-01-04,440.1
U3855,57,Argentina,Basic,2022-03-22,80.3
U3856,64,Chile,Standard,2022-01-25,419.0
U3857,32,Peru,Premium,2023-10-03,609.7
U3858,64,Mexico,Standard,2022-01-07,372.7
U3859,37,Mexico,Premium,2022-10-29,872.5
U3860,29,Mexico,Basic,2022-06-07,429.6
U3861,30,Chile,Basic,2022-03-26,86.9
U3862,46,Colombia,Basic,2023-03-20,428.9
U3863,18,Argentina,Standard,2022-08-25,271.1
U3864,43,Colombia,Standard,2023-05-17,216.5
U3865,38,Mexico,Premium,2023-01-09,772.8
U3866,64,Argentina,Basic,2023-11-27,12.5
U3867,44,Mexico,Basic,2022-04-22,68.8
U3868,61,Argentina,Standard,2023-03-12,534.5
U3869,57,Peru,Basic,2023-03-04,120.5
U3870,20,Colombia,Standard,2023-07-16,154.9
U3871,62,Colombia,Standard,2023-12-13,35.1
U3872,50,Argentina,Basic,2023-01-16,190.5
U3873,56,Colombia,Basic,2022-07-19,173.8
U3874,33,Chile,Premium,2022-02-24,681.9
U3875,49,Chile,Standard,2024-01-25,54.2
U3876,43,Mexico,Basic,2022-01-25,191.1
U3877,46,Mexico,Premium,2022-07-21,823.1
U3878,34,Argentina,Standard,2023-04-12,215.9
U3879,20,Colombia,Basic,2023-04-14,257.6
U3880,46,Peru,Basic,2022-12-05,463.3
U3881,33,Colombia,Basic,2022-07-28,411.3
U3882,44,Chile,Basic,2022-08-03,203.1
U3883,55,Colombia,Premium,2022-01-23,782.9
U3884,58,Peru,Basic,2022-05-30,244.6
U3885,29,Colombia,Basic,2023-03-26,337.9
U3886,61,Mexico,Standard,2022-11-03,381.8
U3887,59,Colombia,Basic,2022-05-19,208.6
U3888,35,Mexico,Basic,2024-01-31,383.7
U3889,62,Mexico,Standard,2024-01-15,252.9
U3890,26,Colombia,Standard,2022-02-10,516.8
U3891,45,Argentina,Basic,2023-08-30,46.3
U3892,35,Peru,Basic,2023-07-03,437.3
U3893,43,Chile,Standard,2023-06-01,225.7
U3894,19,Mexico,Basic,2022-07-01,517.3
U3895,32,Mexico,Basic,2023-01-30,249.3
U3896,54,Colombia,Standard,2022-10-22,514.7
U3897,22,Colombia,Basic,2023-01-26,173.9
U3898,19,Colombia,Standard,2022-07-31,118.4
U3899,30,Chile,Standard,2022-06-13,13.2
U3900,46,Mexico,Premium,2022-05-04,971.8
U3901,25,Colombia,Premium,2022-09-09,581.1
U3902,54,Colombia,Basic,2022-11-13,172.9
U3903,61,Argentina,Premium,2022-10-25,444.1
U3904,39,Argentina,Premium,2023-11-06,28.2
U3905,53,Mexico,Premium,2022-06-15,163.6
U3906,26,Mexico,Standard,2022-05-17,109.1
U3907,62,Chile,Basic,2022-01-25,299.1
U3908,49,Colombia,Standard,2024-01-17,213.4
U3909,25,Mexico,Premium,2022-12-05,536.1
U3910,43,Colombia,Basic,2023-08-23,416.2
U3911,18,Chile,Basic,2023-10-06,103.0
U3912,42,Chile,Basic,2023-09-03,139.7
U3913,50,Colombia,Basic,2022-06-28,402.2
U3914,39,Mexico,Premium,2023-04-06,815.1
U3915,63,Mexico,Basic,2023-09-25,246.6
U3916,50,Chile,Standard,2023-12-30,348.9
U3917,47,Colombia,Basic,2022-03-25,144.6
U3918,54,Mexico,Basic,2024-01-07,315.4
U3919,60,Argentina,Basic,2022-12-19,293.0
U3920,33,Mexico,Premium,2022-05-07,542.2
U3921,34,Chile,Basic,2022-01-03,72.9
U3922,22,Argentina,Basic,2023-09-25,212.6
U3923,49,Mexico,Basic,2023-10-29,35.2
U3924,61,Mexico,Premium,2022-11-27,705.6
U3925,18,Mexico,Basic,2022-07-17,16.8
U3926,25,Argentina,Premium,2022-02-23,514.6
U3927,36,Mexico,Standard,2023-03-04,241.4
U3928,61,Colombia,Standard,2022-11-09,100.9
U3929,19,Colombia,Standard,2023-02-22,260.0
U3930,29,Mexico,Basic,2023-08-10,527.0
U3931,29,Colombia,Basic,2022-02-17,413.8
U3932,54,Chile,Premium,2022-08-20,506.6
U3933,18,Peru,Standard,2023-12-14,264.3
U3934,58,Chile,Premium,2024-01-13,298.4
U3935,47,Argentina,Premium,2023-08-04,936.3
U3936,45,Mexico,Premium,2024-02-25,623.6
U3937,25,Mexico,Basic,2022-07-08,489.0
U3938,64,Peru,Premium,2022-09-12,291.0
U3939,25,Mexico,Standard,2023-04-30,318.9
U3940,53,Argentina,Premium,2024-01-24,298.2
U3941,56,Colombia,Premium,2022-06-17,650.1
U3942,48,Mexico,Basic,2022-06-20,161.5
U3943,55,Colombia,Standard,2022-12-14,42.9
U3944,20,Peru,Premium,2022-08-03,922.9
U3945,37,Colombia,Premium,2024-01-31,267.6
U3946,32,Mexico,Basic,2022-09-02,471.1
U3947,52,Colombia,Basic,2022-05-04,22.1
U3948,49,Chile,Standard,2024-01-08,284.1
U3949,46,Mexico,Standard,2022-12-10,320.5
U3950,24,Colombia,Standard,2023-07-27,187.4
U3951,24,Mexico,Basic,2023-08-07,539.5
U3952,34,Chile,Basic,2022-12-18,229.4
U3953,29,Argentina,Basic,2023-03-24,443.2
U3954,24,Argentina,Basic,2022-09-11,449.0
U3955,54,Peru,Basic,2022-04-24,238.1
U3956,37,Chile,Basic,2022-12-21,293.2
U3957,50,Peru,Basic,2022-03-01,77.2
U3958,24,Colombia,Premium,2023-01-05,651.5
U3959,30,Mexico,Basic,2022-10-26,278.3
U3960,42,Colombia,Basic,2022-02-08,305.0
U3961,64,Chile,Basic,2022-08-24,440.1
U3962,29,Chile,Standard,2022-05-23,315.2
U3963,37,Chile,Premium,2022-02-17,385.4
U3964,62,Argentina,Basic,2023-10-20,339.1
U3965,26,Colombia,Premium,2022-08-14,186.7
U3966,22,Mexico,Premium,2023-01-07,1016.1
U3967,18,Argentina,Premium,2023-04-14,831.2
U3968,41,Mexico,Standard,2023-03-09,164.3
U3969,44,Argentina,Standard,2022-10-05,487.1
U3970,58,Mexico,Premium,2023-05-20,450.1
U3971,23,Argentina,Standard,2022-11-12,553.0
U3972,29,Colombia,Basic,2023-12-06,281.3
U3973,61,Colombia,Basic,2022-06-28,241.9
U3974,36,Peru,Basic,2022-04-05,248.5
U3975,27,Colombia,Premium,2022-04-03,160.0
U3976,33,Peru,Standard,2023-06-07,560.2
U3977,48,Argentina,Premium,2022-03-20,870.7
U3978,50,Mexico,Basic,2022-01-13,238.8
U3979,53,Chile,Standard,2023-08-22,211.7
U3980,55,Argentina,Basic,2022-03-29,181.4
U3981,60,Mexico,Basic,2022-06-16,195.9
U3982,58,Peru,Premium,2023-09-16,813.6
U3983,64,Chile,Basic,2023-03-26,33.3
U3984,35,Peru,Premium,2023-12-20,622.6
U3985,51,Colombia,Premium,2023-01-03,846.0
U3986,34,Argentina,Basic,2023-03-25,130.0
U3987,62,Peru,Standard,2022-06-04,96.1
U3988,30,Mexico,Basic,2022-04-05,249.7
U3989,36,Colombia,Premium,2023-08-15,307.2
U3990,47,Mexico,Standard,2023-09-11,229.4
U3991,37,Chile,Standard,2023-11-18,383.3
U3992,24,Colombia,Standard,2024-02-25,114.6
U3993,18,Peru,Basic,2022-11-16,318.7
U3994,31,Colombia,Standard,2022-08-05,212.0
U3995,22,Mexico,Standard,2023-02-22,545.7
U3996,27,Mexico,Premium,2022-08-31,45.9
U3997,43,Mexico,Standard,2023-07-18,167.1
U3998,44,Peru,Basic,2023-12-14,12.7
U3999,39,Colombia,Standard,2022-11-29,85.4
U4000,60,Peru,Standard,2023-09-04,149.5
U4001,43,Colombia,Standard,2022-08-03,566.3
U4002,20,Colombia,Standard,2022-07-31,64.3
U4003,52,Mexico,Basic,2023-06-30,389.5
U4004,38,Mexico,Basic,2022-09-09,492.3
U4005,53,Colombia,Premium,2023-10-12,689.3
U4006,58,Mexico,Standard,2023-06-16,510.8
U4007,33,Chile,Standard,2022-03-01,383.7
U4008,28,Mexico,Basic,2023-04-27,98.3
U4009,41,Argentina,Basic,2023-08-06,225.1
U4010,20,Peru,Basic,2022-07-01,86.2
U4011,35,Colombia,Basic,2023-12-08,271.9
U4012,55,Mexico,Basic,2022-08-30,165.7
U4013,64,Mexico,Basic,2022-07-25,132.0
U4014,48,Colombia,Standard,2022-04-20,45.9
U4015,25,Chile,Basic,2024-02-04,515.0
U4016,59,Chile,Premium,2023-01-06,198.7
U4017,40,Peru,Basic,2022-01-04,274.0
U4018,58,Colombia,Standard,2022-05-07,326.3
U4019,29,Mexico,Basic,2022-10-01,274.1
U4020,59,Peru,Premium,2023-04-09,330.7
U4021,32,Mexico,Premium,2023-09-11,410.4
U4022,51,Chile,Basic,2022-05-28,196.8
U4023,42,Argentina,Premium,2023-04-10,458.9
U4024,49,Mexico,Standard,2023-04-06,505.0
U4025,34,Chile,Standard,2023-05-30,143.9
U4026,39,Mexico,Premium,2022-12-28,276.0
U4027,58,Colombia,Premium,2023-08-03,566.2
U4028,26,Chile,Standard,2023-10-26,329.3
U4029,19,Mexico,Premium,2023-08-18,80.4
U4030,45,Chile,Standard,2022-11-14,79.1
U4031,26,Argentina,Basic,2022-11-24,238.0
U4032,19,Peru,Standard,2022-09-16,559.7
U4033,60,Colombia,Standard,2023-05-07,60.5
U4034,20,Colombia,Basic,2023-01-24,349.6
U4035,38,Chile,Premium,2023-07-22,431.0
U4036,61,Argentina,Standard,2022-06-15,95.2
U4037,33,Argentina,Standard,2023-06-01,199.5
U4038,41,Chile,Basic,2022-09-01,226.0
U4039,53,Chile,Basic,2023-07-18,179.2
U4040,64,Mexico,Premium,2024-02-07,232.5
U4041,55,Argentina,Standard,2024-02-01,108.3
U4042,29,Peru,Basic,2023-04-04,88.9
U4043,20,Colombia,Premium,2023-05-13,127.9
U4044,37,Colombia,Premium,2023-08-27,445.2
U4045,23,Argentina,Standard,2022-09-30,106.5
U4046,39,Mexico,Premium,2022-07-06,466.0
U4047,18,Mexico,Basic,2023-02-25,487.3
U4048,18,Chile,Standard,2023-06-26,270.3
U4049,46,Colombia,Standard,2023-02-12,482.9
U4050,51,Mexico,Basic,2022-10-26,56.4
U4051,36,Chile,Standard,2023-01-29,296.3
U4052,35,Colombia,Basic,2024-02-14,143.8
U4053,19,Chile,Standard,2023-02-27,273.0
U4054,54,Mexico,Standard,2022-05-17,438.1
U4055,62,Chile,Basic,2022-06-10,48.9
U4056,62,Argentina,Standard,2022-06-22,519.6
U4057,63,Mexico,Standard,2022-10-04,506.4
U4058,60,Mexico,Basic,2022-03-17,287.3
U4059,20,Peru,Standard,2022-06-25,60.5
U4060,34,Colombia,Basic,2023-02-07,190.9
U4061,62,Mexico,Basic,2022-08-24,19.9
U4062,55,Chile,Basic,2022-07-31,218.1
U4063,23,Chile,Basic,2023-02-05,326.9
U4064,24,Argentina,Basic,2022-11-04,41.5
U4065,26,Peru,Premium,2022-04-08,34.7
U4066,42,Colombia,Premium,2022-09-09,967.0
U4067,47,Mexico,Standard,2022-09-13,437.1
U4068,39,Mexico,Standard,2023-04-17,48.3
U4069,26,Peru,Basic,2023-10-01,295.5
U4070,57,Mexico,Standard,2022-11-22,190.7
U4071,35,Peru,Standard,2022-03-04,301.5
U4072,39,Mexico,Basic,2022-01-21,383.1
U4073,29,Colombia,Standard,2023-07-18,31.7
U4074,61,Mexico,Standard,2023-06-06,254.8
U4075,27,Mexico,Standard,2022-06-09,69.9
U4076,41,Colombia,Basic,2023-07-30,101.9
U4077,25,Colombia,Standard,2023-12-09,561.6
U4078,32,Argentina,Premium,2022-11-18,675.4
U4079,43,Peru,Standard,2023-05-21,564.4
U4080,18,Mexico,Standard,2023-04-26,472.7
U4081,36,Mexico,Standard,2022-12-19,159.7
U4082,32,Peru,Premium,2022-11-09,756.1
U4083,53,Peru,Basic,2022-05-08,101.3
U4084,39,Argentina,Basic,2022-02-05,473.2
U4085,24,Mexico,Basic,2022-03-17,257.7
U4086,40,Argentina,Basic,2022-06-25,281.2
U4087,63,Argentina,Premium,2022-05-29,642.6
U4088,29,Argentina,Standard,2022-05-12,272.7
U4089,44,Colombia,Basic,2022-01-15,67.4
U4090,47,Mexico,Standard,2022-11-06,243.2
U4091,25,Argentina,Standard,2023-01-02,87.1
U4092,22,Argentina,Premium,2022-01-04,252.0
U4093,20,Peru,Basic,2023-10-07,362.2
U4094,35,Colombia,Basic,2023-01-09,284.3
U4095,51,Colombia,Premium,2023-08-03,575.1
U4096,57,Chile,Basic,2022-12-07,113.8
U4097,40,Colombia,Standard,2022-11-23,583.4
U4098,22,Argentina,Standard,2023-11-07,588.8
U4099,62,Peru,Basic,2024-01-19,166.0
U4100,64,Argentina,Premium,2022-05-26,183.5
U4101,46,Chile,Standard,2023-12-13,67.1
U4102,25,Argentina,Basic,2023-04-02,492.9
U4103,38,Argentina,Basic,2022-08-11,468.9
U4104,49,Argentina,Premium,2022-06-17,877.1
U4105,31,Colombia,Basic,2022-09-19,158.3
U4106,41,Colombia,Standard,2023-02-04,137.1
U4107,55,Mexico,Basic,2022-09-03,63.3
U4108,30,Mexico,Premium,2024-01-29,384.8
U4109,61,Argentina,Standard,2022-09-03,318.2
U4110,55,Chile,Standard,2022-06-29,337.1
U4111,51,Argentina,Standard,2022-11-08,387.3
U4112,62,Chile,Standard,2022-06-06,37.1
U4113,37,Colombia,Premium,2024-02-29,662.5
U4114,18,Mexico,Basic,2023-09-10,186.5
U4115,38,Chile,Premium,2022-05-25,585.4
U4116,20,Argentina,Premium,2022-03-03,747.9
U4117,46,Mexico,Basic,2022-05-23,224.4
U4118,34,Chile,Standard,2024-01-16,356.7
U4119,28,Mexico,Basic,2024-01-06,473.4
U4120,65,Argentina,Standard,2022-03-03,262.2
U4121,43,Mexico,Premium,2023-08-21,957.3
U4122,47,Chile,Standard,2022-04-30,137.5
U4123,46,Argentina,Premium,2023-09-18,327.7
U4124,26,Mexico,Premium,2023-08-10,353.4
U4125,64,Chile,Premium,2022-01-02,143.5
U4126,52,Mexico,Basic,2022-11-02,35.5
U4127,36,Chile,Premium,2023-09-09,751.9
U4128,41,Argentina,Premium,2022-10-13,78.2
U4129,30,Colombia,Basic,2023-06-30,14.3
U4130,41,Peru,Basic,2023-02-04,463.7
U4131,19,Argentina,Standard,2022-12-06,388.9
U4132,56,Mexico,Premium,2024-02-12,278.1
U4133,44,Peru,Premium,2023-04-28,962.2
U4134,27,Chile,Standard,2023-06-11,343.1
U4135,21,Colombia,Premium,2023-01-26,564.9
U4136,64,Colombia,Standard,2023-08-13,157.3
U4137,55,Chile,Basic,2022-07-29,412.5
U4138,45,Peru,Basic,2023-09-22,367.6
U4139,28,Mexico,Basic,2024-02-24,14.4
U4140,23,Chile,Standard,2022-05-05,542.5
U4141,48,Chile,Standard,2023-04-18,246.3
U4142,60,Argentina,Basic,2023-09-23,198.7
U4143,30,Peru,Basic,2022-01-24,471.8
U4144,38,Colombia,Basic,2022-06-01,161.3
U4145,58,Mexico,Standard,2022-02-09,401.3
U4146,65,Colombia,Premium,2022-10-18,202.7
U4147,58,Colombia,Premium,2023-07-13,89.7
U4148,22,Chile,Standard,2022-03-02,491.2
U4149,31,Mexico,Premium,2022-11-21,235.8
U4150,32,Argentina,Premium,2023-04-19,492.2
U4151,37,Mexico,Basic,2022-01-27,190.1
U4152,40,Chile,Basic,2023-07-28,429.6
U4153,55,Colombia,Basic,2023-04-09,18.3
U4154,41,Colombia,Basic,2023-03-17,496.3
U4155,50,Chile,Premium,2023-08-24,280.3
U4156,47,Argentina,Basic,2023-08-22,371.6
U4157,33,Argentina,Premium,2023-02-28,857.0
U4158,34,Colombia,Basic,2023-08-02,286.0
U4159,37,Colombia,Basic,2024-01-11,249.3
U4160,23,Colombia,Basic,2022-06-10,14.8
U4161,64,Mexico,Basic,2023-05-18,169.8
U4162,42,Colombia,Standard,2023-02-14,538.6
U4163,59,Mexico,Basic,2023-04-17,180.1
U4164,27,Mexico,Basic,2023-07-26,118.6
U4165,41,Mexico,Standard,2022-04-08,420.9
U4166,57,Mexico,Standard,2024-01-24,142.0
U4167,26,Chile,Standard,2023-05-15,291.2
U4168,36,Colombia,Basic,2023-05-25,438.6
U4169,25,Mexico,Standard,2022-02-03,333.9
U4170,28,Mexico,Premium,2023-03-30,797.7
U4171,36,Mexico,Standard,2024-02-10,225.8
U4172,31,Colombia,Premium,2022-02-25,688.4
U4173,23,Chile,Basic,2022-01-02,296.7
U4174,45,Mexico,Basic,2023-02-09,208.1
U4175,64,Mexico,Basic,2023-09-04,169.5
U4176,56,Mexico,Standard,2022-07-27,378.2
U4177,57,Colombia,Premium,2023-09-30,31.1
U4178,47,Colombia,Basic,2022-10-17,384.1
U4179,29,Peru,Basic,2022-11-18,171.8
U4180,30,Argentina,Basic,2022-04-27,364.2
U4181,21,Colombia,Premium,2022-06-26,455.9
U4182,30,Mexico,Basic,2023-07-12,303.6
U4183,49,Colombia,Premium,2022-05-31,941.8
U4184,20,Argentina,Basic,2022-08-30,53.0
U4185,21,Argentina,Basic,2022-06-21,435.1
U4186,27,Mexico,Basic,2022-01-05,460.3
U4187,59,Peru,Basic,2022-07-30,225.7
U4188,42,Argentina,Standard,2023-02-08,496.8
U4189,27,Mexico,Standard,2023-09-28,190.6
U4190,62,Colombia,Premium,2023-05-13,577.5
U4191,60,Mexico,Basic,2023-06-23,412.8
U4192,26,Colombia,Standard,2022-07-08,575.5
U4193,32,Argentina,Standard,2024-02-29,440.8
U4194,23,Peru,Premium,2022-08-23,479.5
U4195,59,Mexico,Basic,2022-01-29,334.6
U4196,20,Colombia,Premium,2022-03-23,118.9
U4197,27,Mexico,Basic,2022-01-09,207.1
U4198,28,Mexico,Basic,2023-02-27,135.8
U4199,27,Argentina,Basic,2022-03-18,27.9
U4200,45,Chile,Premium,2023-06-19,186.7
U4201,51,Colombia,Basic,2022-10-30,310.5
U4202,59,Mexico,Standard,2023-05-05,162.8
U4203,48,Colombia,Basic,2022-10-26,485.0
U4204,56,Colombia,Standard,2024-02-21,225.9
U4205,40,Mexico,Basic,2023-05-10,129.9
U4206,35,Argentina,Basic,2023-06-18,447.8
U4207,62,Mexico,Premium,2022-11-13,44.3
U4208,22,Argentina,Standard,2023-10-23,94.0
U4209,34,Mexico,Standard,2023-01-24,319.8
U4210,18,Mexico,Standard,2022-05-21,434.5
U4211,29,Mexico,Standard,2022-02-11,35.1
U4212,32,Argentina,Basic,2023-02-22,182.6
U4213,41,Colombia,Standard,2023-01-08,231.6
U4214,33,Mexico,Standard,2023-05-05,420.0
U4215,52,Colombia,Standard,2022-07-21,32.1
U4216,27,Colombia,Standard,2024-02-22,40.2
U4217,35,Colombia,Standard,2023-06-21,460.2
U4218,55,Colombia,Basic,2022-02-26,306.6
U4219,34,Mexico,Standard,2022-07-02,574.8
U4220,21,Mexico,Premium,2022-07-21,53.6
U4221,51,Colombia,Basic,2024-03-01,188.0
U4222,28,Mexico,Standard,2022-10-15,201.6
U4223,61,Chile,Premium,2022-08-18,218.9
U4224,62,Colombia,Standard,2023-12-12,254.0
U4225,49,Colombia,Standard,2023-02-18,263.2
U4226,40,Colombia,Standard,2022-09-20,134.1
U4227,64,Mexico,Basic,2022-10-08,176.7
U4228,33,Colombia,Standard,2022-01-04,330.3
U4229,42,Mexico,Basic,2024-02-15,275.3
U4230,57,Chile,Premium,2023-01-01,167.1
U4231,48,Peru,Standard,2023-05-14,93.7
U4232,25,Argentina,Premium,2022-07-11,84.3
U4233,55,Chile,Standard,2023-08-19,410.2
U4234,26,Mexico,Basic,2022-08-24,363.0
U4235,61,Mexico,Standard,2022-04-12,284.9
U4236,53,Chile,Premium,2023-08-30,894.1
U4237,48,Colombia,Basic,2023-01-10,192.0
U4238,25,Colombia,Standard,2023-09-06,377.7
U4239,48,Colombia,Premium,2023-01-01,563.4
U4240,29,Argentina,Standard,2023-06-21,21.9
U4241,44,Chile,Basic,2023-01-17,92.1
U4242,25,Argentina,Standard,2023-02-26,387.6
U4243,46,Peru,Standard,2023-01-13,413.8
U4244,50,Chile,Standard,2023-11-16,87.3
U4245,19,Mexico,Basic,2022-12-20,261.6
U4246,21,Argentina,Standard,2022-11-08,443.6
U4247,62,Argentina,Premium,2022-05-27,384.1
U4248,19,Colombia,Standard,2022-09-25,192.3
U4249,48,Peru,Basic,2022-09-25,358.0
U4250,37,Argentina,Premium,2023-08-09,85.7
U4251,40,Mexico,Basic,2022-11-22,443.1
U4252,57,Mexico,Premium,2022-11-02,734.7
U4253,53,Mexico,Basic,2023-07-10,226.8
U4254,48,Mexico,Standard,2023-06-10,369.7
U4255,28,Chile,Basic,2022-01-24,549.8
U4256,22,Chile,Basic,2022-08-21,294.1
U4257,35,Peru,Basic,2023-12-30,433.5
U4258,55,Mexico,Basic,2022-02-24,182.2
U4259,51,Mexico,Standard,2022-05-12,382.7
U4260,51,Chile,Basic,2022-08-17,137.2
U4261,65,Mexico,Standard,2022-09-06,411.7
U4262,34,Colombia,Premium,2022-03-14,889.7
U4263,41,Mexico,Premium,2023-03-16,906.9
U4264,35,Colombia,Basic,2024-01-07,355.6
U4265,53,Colombia,Basic,2023-09-07,414.2
U4266,59,Argentina,Basic,2023-05-14,170.9
U4267,44,Mexico,Basic,2023-01-01,36.8
U4268,27,Mexico,Premium,2023-04-21,432.0
U4269,37,Mexico,Premium,2023-09-22,215.2
U4270,43,Argentina,Basic,2023-01-29,339.6
U4271,31,Argentina,Basic,2022-08-30,77.1
U4272,32,Chile,Standard,2023-12-14,330.8
U4273,28,Colombia,Standard,2023-12-01,43.7
U4274,31,Chile,Basic,2023-12-21,141.6
U4275,20,Mexico,Standard,2022-12-22,375.7
U4276,32,Colombia,Basic,2023-06-20,113.1
U4277,48,Colombia,Basic,2023-12-18,313.6
U4278,56,Argentina,Basic,2023-05-26,54.4
U4279,63,Mexico,Basic,2023-01-04,109.8
U4280,62,Colombia,Standard,2022-08-21,311.9
U4281,51,Argentina,Premium,2024-02-11,524.8
U4282,20,Colombia,Premium,2023-10-22,741.1
U4283,52,Mexico,Premium,2023-01-20,673.0
U4284,33,Mexico,Standard,2023-03-03,325.7
U4285,19,Mexico,Premium,2022-10-06,823.1
U4286,21,Chile,Standard,2022-04-20,569.5
U4287,28,Colombia,Standard,2023-08-20,545.3
U4288,23,Colombia,Basic,2022-10-28,215.8
U4289,49,Chile,Basic,2022-04-19,473.8
U4290,49,Mexico,Premium,2023-07-25,351.2
U4291,21,Mexico,Basic,2022-04-04,160.8
U4292,29,Mexico,Premium,2022-11-14,1089.7
U4293,61,Colombia,Standard,2023-12-28,532.3
U4294,40,Mexico,Premium,2023-12-22,864.5
U4295,32,Colombia,Standard,2023-07-21,447.0
U4296,40,Colombia,Standard,2022-06-25,403.9
U4297,50,Mexico,Basic,2022-12-22,263.8
U4298,60,Chile,Standard,2022-12-19,377.0
U4299,45,Colombia,Basic,2022-12-30,132.9
U4300,25,Chile,Premium,2023-01-26,496.3
U4301,53,Mexico,Basic,2022-01-13,101.0
U4302,27,Chile,Premium,2023-08-15,343.0
U4303,35,Chile,Basic,2023-01-24,194.3
U4304,49,Chile,Basic,2022-04-26,174.3
U4305,37,Mexico,Standard,2023-10-15,109.8
U4306,25,Mexico,Basic,2023-09-07,293.4
U4307,41,Colombia,Standard,2024-02-29,404.1
U4308,23,Mexico,Premium,2022-02-05,1054.4
U4309,45,Mexico,Standard,2023-12-07,409.1
U4310,33,Chile,Standard,2022-10-04,93.8
U4311,39,Chile,Premium,2022-11-03,998.4
U4312,46,Colombia,Premium,2023-12-08,578.2
U4313,19,Argentina,Premium,2023-01-09,904.3
U4314,18,Colombia,Basic,2022-06-13,412.3
U4315,61,Chile,Basic,2022-09-27,175.4
U4316,60,Argentina,Basic,2022-11-30,211.3
U4317,26,Argentina,Basic,2024-03-01,519.2
U4318,60,Chile,Basic,2023-07-18,262.6
U4319,58,Mexico,Basic,2023-04-02,58.4
U4320,44,Chile,Standard,2024-01-17,569.9
U4321,56,Mexico,Basic,2022-11-18,388.3
U4322,30,Mexico,Standard,2024-02-03,328.1
U4323,36,Colombia,Basic,2022-12-16,213.5
U4324,32,Mexico,Standard,2022-07-26,442.7
U4325,43,Mexico,Standard,2022-07-25,426.5
U4326,49,Argentina,Premium,2022-03-07,116.6
U4327,51,Peru,Standard,2022-04-03,418.8
U4328,32,Mexico,Premium,2023-04-18,50.2
U4329,27,Argentina,Basic,2023-01-03,368.0
U4330,55,Chile,Standard,2022-03-18,232.9
